stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3286,P004960,Rúa do Doutor Corbal  135,Parada,42.2562108750843,-8.69688272298279,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4960,,,Europe/Madrid,1
3291,P005010,Rúa do Doutor Corbal  95,Parada,42.2541695385547,-8.69775227316541,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5010,,,Europe/Madrid,1
4022,P0014403,Rúa de Pedro Alvarado (cruce Camiño das Maceiras),Parada,42.250496539915,-8.69839003499516,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14403,,,Europe/Madrid,1
4027,P0014408,Rúa de Pedro Alvarado  5,Parada,42.2488850064485,-8.69812875767374,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14408,,,Europe/Madrid,1
4025,P0014406,Rúa de Enrique Lorenzo  32,Parada,42.249462772217,-8.69977295179987,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14406,,,Europe/Madrid,1
3908,P0014287,Rúa Santa Tegra  67,Parada,42.2502033404961,-8.70192408342981,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14287,,,Europe/Madrid,1
3909,P0014288,Avda. de Guixar (fronte 28),Parada,42.2492188488217,-8.70480760521762,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14288,,,Europe/Madrid,1
3910,P0014289,Rúa de Xulián Estévez (fronte 58),Parada,42.2464849719577,-8.70586400535099,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14289,,,Europe/Madrid,1
3911,P0014290,Rúa de Xulián Estévez (fronte 18),Parada,42.244107541517,-8.70634363847407,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14290,,,Europe/Madrid,1
3081,P002950,Rúa dos Canteiros  4,Parada,42.2043071688909,-8.72971923633656,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2950,,,Europe/Madrid,1
3088,P003020,Rúa dos Canteiros  76,Parada,42.2012184810405,-8.73350937370103,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3020,,,Europe/Madrid,1
3083,P002970,Rúa dos Canteiros  116,Parada,42.2013178288885,-8.73563636544984,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2970,,,Europe/Madrid,1
3084,P002980,Rúa dos Canteiros  164,Parada,42.2007588462904,-8.73904303747346,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2980,,,Europe/Madrid,1
3397,P006050,Rúa de Manuel Cominges  22,Parada,42.1989084902552,-8.73623432985372,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6050,,,Europe/Madrid,1
3400,P006080,Rúa de Manuel Cominges  64,Parada,42.1977361438048,-8.73226729353419,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6080,,,Europe/Madrid,1
3402,P006100,Rúa de Manuel Cominges  80,Parada,42.1970665210353,-8.73046860918765,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6100,,,Europe/Madrid,1
4000,P0014381,Rúa do Abade Juan de Bastos  6,Parada,42.1956476848469,-8.72897415307301,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14381,,,Europe/Madrid,1
2785,P0050,Rúa do Abade Juan de Bastos  24,Parada,42.1928704199616,-8.72751392389509,,http://infobus.vitrasa.es:8002/Default.aspx?parada=50,,,Europe/Madrid,1
2784,P0040,Rúa do Abade Juan de Bastos (cruce Baixada da Moo),Parada,42.1921266767217,-8.72901588961383,,http://infobus.vitrasa.es:8002/Default.aspx?parada=40,,,Europe/Madrid,1
2782,P0020,Rúa do Abade Juan de Bastos (fronte Asociación Veciños),Parada,42.1875934993047,-8.74124664147053,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20,,,Europe/Madrid,1
3722,P0010061,Estrada de San Xoán  193,Parada,42.1852774722818,-8.74155895272128,,http://infobus.vitrasa.es:8002/Default.aspx?parada=10061,,,Europe/Madrid,1
3234,P004440,Estrada de San Xoán  169,Parada,42.1832750384054,-8.74243744394553,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4440,,,Europe/Madrid,1
3236,P004460,Estrada de San Xoán  141,Parada,42.1836671200267,-8.74440277681359,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4460,,,Europe/Madrid,1
3235,P004450,Estrada de San Xoán  61,Parada,42.1850811786415,-8.74802963423883,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4450,,,Europe/Madrid,1
3338,P005480,Estrada de San Xoán  25,Parada,42.1861797567011,-8.74888832936077,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5480,,,Europe/Madrid,1
3892,P0014271,Estrada da Balsa  103,Parada,42.1960504743001,-8.74510571502537,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14271,,,Europe/Madrid,1
3891,P0014270,Estrada da Balsa  67,Parada,42.1966192181497,-8.74324004842828,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14270,,,Europe/Madrid,1
3898,P0014277,Avda. da Mariña Española  8,Parada,42.2517763989719,-8.69414008984663,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14277,,,Europe/Madrid,1
3899,P0014278,Avda. da Mariña Española  44,Parada,42.2543017300454,-8.69291561628495,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14278,,,Europe/Madrid,1
3900,P0014279,Riós (Rotonda),Parada,42.2570690931285,-8.69078661052646,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14279,,,Europe/Madrid,1
3901,P0014280,Avda. da Mariña Española (ETEA),Parada,42.2546047157923,-8.69253968104761,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14280,,,Europe/Madrid,1
3902,P0014281,Avda. da Mariña Española (Praia de Ríos),Parada,42.2515967068101,-8.69420171009921,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14281,,,Europe/Madrid,1
3044,P002610,Rúa da Cabalaría  14,Parada,42.2334261009517,-8.69329863899873,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2610,,,Europe/Madrid,1
3042,P002590,Rúa da Cabalaría  94,Parada,42.2324426209148,-8.68955854070191,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2590,,,Europe/Madrid,1
4114,P0020042,Rúa da Cabalaría  148,Parada,42.2337233979934,-8.68909423116696,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20042,,,Europe/Madrid,1
3045,P002620,Rúa da Cabalaría  186,Parada,42.2354207367204,-8.6889403400445,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2620,,,Europe/Madrid,1
4115,P0020043,Rúa do Areiro  20,Parada,42.2360367861634,-8.68665676750391,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20043,,,Europe/Madrid,1
3966,P0014346,Rúa do Areiro  52,Parada,42.2372876883257,-8.68501999190292,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14346,,,Europe/Madrid,1
3968,P0014348,Rúa do Areiro  76,Parada,42.2389509880034,-8.68379346736072,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14348,,,Europe/Madrid,1
4052,P0014895,Rúa do Areiro (cruce Camiño das Laxes),Parada,42.2413922746185,-8.68120323468978,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14895,,,Europe/Madrid,1
3970,P0014350,Rúa do Areiro (fronte Campo de Fútbol),Parada,42.2448493532267,-8.67836631854755,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14350,,,Europe/Madrid,1
3973,P0014353,Praza dos Leóns (fronte Vigozoo),Parada,42.2481516475495,-8.67597609715093,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14353,,,Europe/Madrid,1
3917,P0014296,Praza dos Leóns (Vigozoo),Parada,42.2483756040353,-8.67557866571474,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14296,,,Europe/Madrid,1
4053,P0014896,Rúa do Areiro  93,Parada,42.2413855316277,-8.68140093691943,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14896,,,Europe/Madrid,1
3641,P008290,Subida das Ánimas  31,Parada,42.2356465254153,-8.68590898801682,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8290,,,Europe/Madrid,1
3642,P008300,Subida das Ánimas  32,Parada,42.2355622499361,-8.68604436604102,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8300,,,Europe/Madrid,1
3043,P002600,Rúa da Cabalaría  153,Parada,42.2354379970737,-8.68901979364603,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2600,,,Europe/Madrid,1
4113,P0020041,Rúa da Cabalaría  91,Parada,42.233622103328,-8.6892095661546,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20041,,,Europe/Madrid,1
3047,P002640,Rúa da Cabalaría  67,Parada,42.2325597931765,-8.68984821927552,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2640,,,Europe/Madrid,1
3046,P002630,Rúa da Cabalaría (cruce Subida ao Rosal Florido),Parada,42.2334836932241,-8.69326645249055,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2630,,,Europe/Madrid,1
3377,P005860,Baixada á Laxe (Centro Saúde),Parada,42.2166952199193,-8.71588429762414,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5860,,,Europe/Madrid,1
3011,P002280,Baixada á Laxe  31,Parada,42.2165084898649,-8.71917536808542,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2280,,,Europe/Madrid,1
3944,P0014324,Rúa Finca dos Aires (Urbanización),Parada,42.2172564012209,-8.72010151868173,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14324,,,Europe/Madrid,1
3945,P0014325,Rúa da Fonte Santa (fronte 4),Parada,42.217848285775,-8.72148110028289,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14325,,,Europe/Madrid,1
3946,P0014326,Baixada á Ponte Nova  61,Parada,42.2180382794063,-8.72248973818228,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14326,,,Europe/Madrid,1
3013,P002300,Baixada á Ponte Nova  13,Parada,42.2207873503147,-8.72272226121404,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2300,,,Europe/Madrid,1
3104,P003170,Rúa das Coutadas  76,Parada,42.2209684462691,-8.72040082626185,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3170,,,Europe/Madrid,1
3598,P007880,Barrio da Salgueira  106,Parada,42.2223642356098,-8.71889825385841,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7880,,,Europe/Madrid,1
3294,P005040,Rúa da Salgueira Entrada  5,Parada,42.2225435855774,-8.71780981235347,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5040,,,Europe/Madrid,1
3022,P002390,Baixada á Salgueira  49,Parada,42.2240203712467,-8.71678789071879,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2390,,,Europe/Madrid,1
5415,PA20146,Avda. de García Barbón  7,Parada,42.2374880350757,-8.71937823851383,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20146,,,Europe/Madrid,1
3935,P0014314,Rúa das Mantelas (cruce Avda. da Gran Vía),Parada,42.2272125683839,-8.72018303197655,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14314,,,Europe/Madrid,1
4166,P0020094,Rúa das Mantelas (fronte 63),Parada,42.2251873595833,-8.71739928765406,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20094,,,Europe/Madrid,1
3936,P0014315,Rúa das Mantelas  92,Parada,42.223933380402,-8.71692414802345,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14315,,,Europe/Madrid,1
3938,P0014318,Rúa da Salguera Entrada (fronte 5),Parada,42.2225912563687,-8.71775348596415,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14318,,,Europe/Madrid,1
3937,P0014317,Rúa da Salgueira Entrada (Igrexa),Parada,42.2227239327526,-8.71915028276678,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14317,,,Europe/Madrid,1
3991,P0014372,Barrio da Salgueira  22,Parada,42.2218875257275,-8.72001137059959,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14372,,,Europe/Madrid,1
3939,P0014319,Rúa das Coutadas (Fonte),Parada,42.2210022139257,-8.72027208022914,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14319,,,Europe/Madrid,1
3940,P0014320,Rúa do Miradoiro (Rotonda Centro Comercial),Parada,42.2207990245116,-8.7233453564051,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14320,,,Europe/Madrid,1
3941,P0014321,Camiño do Freixeiro  74,Parada,42.2181316413333,-8.72312005730078,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14321,,,Europe/Madrid,1
3942,P0014322,Rúa da Fonte Santa  4,Parada,42.2178138135037,-8.72135248155996,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14322,,,Europe/Madrid,1
3943,P0014323,Rúa Finca dos Aires (cruce Rúa da Fonte Santa),Parada,42.2170597423603,-8.72034023528406,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14323,,,Europe/Madrid,1
3206,P004160,Estrada de Miraflores  36,Parada,42.2178493639698,-8.71099471133131,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4160,,,Europe/Madrid,1
3207,P004170,Estrada de Miraflores  64,Parada,42.2173451855869,-8.71301133365893,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4170,,,Europe/Madrid,1
3041,P002580,Camiño da Brea  69,Parada,42.2072354879619,-8.70463138124235,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2580,,,Europe/Madrid,1
3039,P002560,Camiño da Brea  37,Parada,42.2042971847004,-8.70494241528766,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2560,,,Europe/Madrid,1
5443,PA20167,Camiño da Brea  3,Parada,42.2020950583719,-8.70581423259014,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20167,,,Europe/Madrid,1
3376,P005850,Rúa da Lagoa (fronte 21),Parada,42.201154252576,-8.70234363480384,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5850,,,Europe/Madrid,1
2788,P0080,Rúa da Lagoa  46,Parada,42.2001322163372,-8.70053577733944,,http://infobus.vitrasa.es:8002/Default.aspx?parada=80,,,Europe/Madrid,1
4133,P0020061,Rúa de Martín Echegaray (Colexio),Parada,42.2175681734405,-8.74401851118606,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20061,,,Europe/Madrid,1
4116,P0020044,Rúa de Martín Echegaray  7,Parada,42.2152208735808,-8.74268096655862,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20044,,,Europe/Madrid,1
4851,PA20110,Rúa de Manuel Castro  10,Parada,42.2137972540877,-8.74147269630015,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20110,,,Europe/Madrid,1
3412,P006187,Rúa de Martín Echegaray (Parque),Parada,42.2152447117451,-8.7424422499563,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6187,,,Europe/Madrid,1
4057,P0014900,Rúa de Martín Echegaray  24,Parada,42.217196116877,-8.74372666856783,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14900,,,Europe/Madrid,1
4063,P0014906,Rúa da Rabadeira  6,Parada,42.2324797873064,-8.6548907917832,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14906,,,Europe/Madrid,1
4064,P0014907,Rúa da Rabadeira  24,Parada,42.233655478727,-8.65330024183737,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14907,,,Europe/Madrid,1
3853,P0014232,Rúa da Rabadeira (fronte 33),Parada,42.2353176619739,-8.65209464100164,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14232,,,Europe/Madrid,1
5493,PA20187,Rúa da Rabadeira  46,Parada,42.2374221279908,-8.65153195001253,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20187,,,Europe/Madrid,1
3568,P007650,Rúa da Rabadeira  64,Parada,42.2390431207732,-8.65024788797842,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7650,,,Europe/Madrid,1
3569,P007660,Rúa da Rabadeira  104,Parada,42.2416108523591,-8.65186594380503,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7660,,,Europe/Madrid,1
4010,P0014391,Rúa do Salgueiro (fronte 38),Parada,42.2416522961037,-8.65530293530639,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14391,,,Europe/Madrid,1
3581,P007740,Rúa de Salgueiro  23,Parada,42.241658253408,-8.65820240325149,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7740,,,Europe/Madrid,1
3582,P007750,Rúa do Salgueiro  1,Parada,42.2433305026005,-8.66185254497751,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7750,,,Europe/Madrid,1
3069,P002840,Rúa da Goleta  3 ,Parada,42.2416982475111,-8.66520921518787,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2840,,,Europe/Madrid,1
4050,P0014893,Rúa de Manuel Costas Bastos  26,Parada,42.243157956175,-8.66696217569381,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14893,,,Europe/Madrid,1
3403,P006110,Camiño da Devesa  6,Parada,42.2439416355234,-8.66916902489405,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6110,,,Europe/Madrid,1
3283,P004930,Travesía da Devesa (Asociación Veciños),Parada,42.2460185582708,-8.6692870420907,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4930,,,Europe/Madrid,1
3284,P004940,Camiño da Devesa (fronte 55),Parada,42.2454507189251,-8.67240678318657,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4940,,,Europe/Madrid,1
3634,P008240,Subida á Madroa (Urbanización),Parada,42.2433825668733,-8.6741253073763,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8240,,,Europe/Madrid,1
3635,P008250,Subida á Madroa  15,Parada,42.2426697307234,-8.67009662943593,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8250,,,Europe/Madrid,1
3575,P007680,Rúa San Cristobo  117,Parada,42.2408667448258,-8.66927319126836,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7680,,,Europe/Madrid,1
3578,P007710,Rúa San Cristobo  41,Parada,42.2368257750713,-8.66931341277632,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7710,,,Europe/Madrid,1
3576,P007690,Rúa San Cristobo  11,Parada,42.2354684464825,-8.67064915286574,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7690,,,Europe/Madrid,1
3574,P007670,Rúa San Cristobo  6,Parada,42.2351691363394,-8.67117668539545,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7670,,,Europe/Madrid,1
3577,P007700,Rúa San Cristobo  30,Parada,42.2364782634667,-8.66919438115323,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7700,,,Europe/Madrid,1
3579,P007720,Rúa San Cristobo  80,Parada,42.2409972602281,-8.66907728643528,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7720,,,Europe/Madrid,1
3854,P0014233,Rúa San Cristobo  90,Parada,42.2410372752698,-8.66894759668702,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14233,,,Europe/Madrid,1
3070,P002850,Rúa da Goleta  2,Parada,42.2416764050161,-8.66502682497486,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2850,,,Europe/Madrid,1
3566,P007630,Rúa do Salgueiro  6,Parada,42.2431359105945,-8.66173720998987,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7630,,,Europe/Madrid,1
3580,P007730,Rúa do Salgueiro  24,Parada,42.2415808117515,-8.65806561059173,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7730,,,Europe/Madrid,1
4009,P0014390,Rúa do Salgueiro (cruce Camiño Sanatorio),Parada,42.2415708830699,-8.65538071936782,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14390,,,Europe/Madrid,1
3567,P007640,Rúa da Rabadeira  135,Parada,42.2416207807773,-8.65200005425578,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7640,,,Europe/Madrid,1
3509,P007080,Rúa da Rabadeira  95,Parada,42.2387970178043,-8.650399428985,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7080,,,Europe/Madrid,1
5492,PA20186,Rúa da Rabadeira  71,Parada,42.237554039611,-8.65155813809508,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20186,,,Europe/Madrid,1
3852,P0014231,Rúa da Rabadeira  39,Parada,42.2355420662196,-8.65219656494421,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14231,,,Europe/Madrid,1
4065,P0014908,Rúa da Rabadeira  17,Parada,42.2338290750619,-8.65345825896645,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14908,,,Europe/Madrid,1
4066,P0014909,Rúa da Rabadeira  11,Parada,42.232663197575,-8.65509705940972,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14909,,,Europe/Madrid,1
3969,P0014349,Rúa do Areiro (Campo de Fútbol),Parada,42.2447173118926,-8.67847360690814,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14349,,,Europe/Madrid,1
3967,P0014347,Rúa do Areiro (cruce Salcides),Parada,42.2391376498703,-8.68387393363116,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14347,,,Europe/Madrid,1
3965,P0014345,Rúa do Areiro  49,Parada,42.2372698159448,-8.68513800909957,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14345,,,Europe/Madrid,1
4102,P0020030,Subida á Madroa (Campo Fútbol),Parada,42.2478593792718,-8.67436362503099,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20030,,,Europe/Madrid,1
4101,P0020029,Subida á Madroa (fronte Campo Fútbol),Parada,42.2459215059884,-8.6730144738965,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20029,,,Europe/Madrid,1
3813,P0014192,Rúa das Figueiras  282,Parada,42.2316255989969,-8.65204651569684,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14192,,,Europe/Madrid,1
3814,P0014193,Avda. de Santa Mariña  443,Parada,42.230916628013,-8.641628815883,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14193,,,Europe/Madrid,1
3815,P0014194,Avda. de Santa Mariña  425,Parada,42.228639376646,-8.64097836141789,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14194,,,Europe/Madrid,1
3822,P0014201,Avda. de Santa Mariña (cruce Avda. do Tranvía),Parada,42.2262910558215,-8.6416475913461,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14201,,,Europe/Madrid,1
3816,P0014195,Avda. de Santa Mariña  249,Parada,42.2262632557047,-8.64409108375867,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14195,,,Europe/Madrid,1
3817,P0014196,Avda. de Santa Mariña  229,Parada,42.2252959997098,-8.64952792143185,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14196,,,Europe/Madrid,1
3997,P0014378,Rúa Molais  83,Parada,42.2239620104892,-8.65334072629665,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14378,,,Europe/Madrid,1
3818,P0014197,Rúa Molais (cruce Rúa das Carballas),Parada,42.2259124908568,-8.65369880120014,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14197,,,Europe/Madrid,1
3396,P006040,Rúa de Manuel Álvarez (fronte cruce Camiño Sulevada),Parada,42.223203249831,-8.67521300722657,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6040,,,Europe/Madrid,1
4132,P0020060,Rúa de Manuel Álvarez  10,Parada,42.2228258604622,-8.67807760645448,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20060,,,Europe/Madrid,1
3394,P006020,Rúa de Manuel Álvarez  58,Parada,42.223195307409,-8.68187293221055,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6020,,,Europe/Madrid,1
3820,P0014199,Camiño da Bouciña  79,Parada,42.2237554641378,-8.68204191137849,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14199,,,Europe/Madrid,1
3842,P0014221,Camiño da Bouciña  3,Parada,42.2258092176696,-8.68165299107133,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14221,,,Europe/Madrid,1
3821,P0014200,Rúa de Severino Cobas  119,Parada,42.2251126550573,-8.68340268353265,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14200,,,Europe/Madrid,1
4123,P0020051,Rúa de Severino Cobas  89,Parada,42.2256529037297,-8.68662401655953,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20051,,,Europe/Madrid,1
3596,P007860,Rúa de Severino Cobas  73,Parada,42.2254362830982,-8.68893946000929,,http://infobus.vitrasa.es:8002/Default.aspx?parada=7860,,,Europe/Madrid,1
3623,P008130,Rúa de Severino Cobas  51,Parada,42.2254859381975,-8.6922358948886,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8130,,,Europe/Madrid,1
3622,P008120,Rúa de Severino Cobas (cruce Trav. de Santa Cristina),Parada,42.2249363199593,-8.69436909174283,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8120,,,Europe/Madrid,1
3625,P008150,Rúa de Severino Cobas  3,Parada,42.2250767869152,-8.69716847726698,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8150,,,Europe/Madrid,1
3996,P0014377,Rúa da Pateira  5,Parada,42.226582660979,-8.70038576176916,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14377,,,Europe/Madrid,1
3762,P0014139,Avda. de E. Martínez Garrido  27,Parada,42.2274927575041,-8.7004133664519,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14139,,,Europe/Madrid,1
3414,P006200,Avda. de E. Martínez Garrido  11,Parada,42.2292980430445,-8.69976024855677,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6200,,,Europe/Madrid,1
3995,P0014376,Rúa da Pateira  20,Parada,42.2266126513428,-8.6996584079202,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14376,,,Europe/Madrid,1
3624,P008140,Rúa de Severino Cobas  14,Parada,42.2246576959875,-8.69653279373046,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8140,,,Europe/Madrid,1
3626,P008160,Rúa de Severino Cobas  88,Parada,42.2248846785185,-8.69427521442731,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8160,,,Europe/Madrid,1
4035,P0014416,Rúa de Severino Cobas  118,Parada,42.2254686229503,-8.69149108146985,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14416,,,Europe/Madrid,1
3627,P008170,Rúa de Severino Cobas  140,Parada,42.2254289006912,-8.6887444994386,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8170,,,Europe/Madrid,1
4122,P0020050,Rúa de Severino Cobas  186,Parada,42.2255500585088,-8.68668456291516,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20050,,,Europe/Madrid,1
3811,P0014190,Rúa de Severino Cobas  196,Parada,42.2250808756044,-8.68331417063516,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14190,,,Europe/Madrid,1
3841,P0014220,Camiño da Bouciña  14,Parada,42.2256573208275,-8.6814676663812,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14220,,,Europe/Madrid,1
3812,P0014191,Camiño da Bouciña  76,Parada,42.2237375574439,-8.68214115311204,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14191,,,Europe/Madrid,1
3825,P0014204,Rúa de Manuel Álvarez  151,Parada,42.2231268796317,-8.6818646333154,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14204,,,Europe/Madrid,1
4131,P0020059,Rúa de Manuel Álvarez (fronte 10),Parada,42.2227455215355,-8.67793251489957,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20059,,,Europe/Madrid,1
3393,P006010,Rúa de Manuel Álvarez (cruce Camiño Sulevada),Parada,42.2230772309701,-8.67549975132306,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6010,,,Europe/Madrid,1
5379,PA20139,Estrada Matamá Pazo (fronte 162),Parada,42.199144892008,-8.75850671693448,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20139,,,Europe/Madrid,1
